Ensgid_var	GeneSymbol	Age.Coef	p.value	FDR	Organs	Ensgid
ENSG00000143061.13	IGSF3	-0.0353701412515046	3.64776855141273e-18	8.1912669360057e-16	Artery_Aorta	ENSG00000143061
ENSG00000231365.1	RP11-418J17.1	0.0197177175878371	1.81222088101975e-06	1.57564462738376e-05	Artery_Aorta	ENSG00000231365
ENSG00000260941.1	LINC00622	-0.0210999458962944	6.19171679877546e-07	6.15937414910874e-06	Artery_Aorta	ENSG00000260941
ENSG00000092621.7	PHGDH	-0.0188390007555236	2.37629630341063e-05	0.000146865285296419	Artery_Aorta	ENSG00000092621
ENSG00000272755.1	RP11-326G21.1	-0.016466803880674	0.000131270844400303	0.00063995856038518	Artery_Aorta	ENSG00000272755
ENSG00000131781.8	FMO5	-0.025255168985115	4.86700837261335e-08	6.75255646754114e-07	Artery_Aorta	ENSG00000131781
ENSG00000226015.2	CCT8P1	-0.0208994861814724	2.0920297379414e-05	0.000131258809601297	Artery_Aorta	ENSG00000226015
ENSG00000116128.5	BCL9	-0.0228350833081934	5.49034225867765e-12	2.29572035271466e-10	Artery_Aorta	ENSG00000116128
ENSG00000223612.2	RP11-289I10.2	0.0228971725503002	3.3067900338343e-07	3.56322298136328e-06	Artery_Aorta	ENSG00000223612
ENSG00000232527.3	RP11-14N7.2	-0.0212612046179579	2.86582389250321e-06	2.34171027766132e-05	Artery_Aorta	ENSG00000232527
ENSG00000163125.11	RPRD2	-0.0239870155942277	5.51484876733029e-09	9.78630090038738e-08	Artery_Aorta	ENSG00000163125
ENSG00000143382.9	ADAMTSL4	-0.0195892287628704	1.104710942717e-05	7.55398020190962e-05	Artery_Aorta	ENSG00000143382
ENSG00000143379.8	SETDB1	-0.0210980567351129	1.5461438211496e-06	1.37050730813305e-05	Artery_Aorta	ENSG00000143379
ENSG00000143416.16	SELENBP1	-0.0302200149493493	1.68788733306803e-11	6.11435139974866e-10	Artery_Aorta	ENSG00000143416
ENSG00000188643.6	S100A16	0.0282253151560426	7.751930149962e-11	2.28524890595881e-09	Artery_Aorta	ENSG00000188643
ENSG00000143543.10	JTB	0.0251023839005938	2.43933528727289e-11	8.40323286746338e-10	Artery_Aorta	ENSG00000143543
ENSG00000160714.5	UBE2Q1	0.0195279923269913	1.75128073618302e-09	3.60339879077296e-08	Artery_Aorta	ENSG00000160714
ENSG00000163462.13	TRIM46	0.0282107983311528	8.47072230355054e-13	4.45300485489251e-11	Artery_Aorta	ENSG00000163462
ENSG00000169231.9	THBS3	0.0216473112491427	7.88520895004066e-07	7.60870374494905e-06	Artery_Aorta	ENSG00000169231
ENSG00000160752.10	FDPS	0.0185610819097749	6.17799432318853e-05	0.000336441732767893	Artery_Aorta	ENSG00000160752
ENSG00000116539.6	ASH1L	-0.0197917787080697	4.72844283999276e-09	8.5238500313804e-08	Artery_Aorta	ENSG00000116539
ENSG00000163479.9	SSR2	0.02340472175442	2.32869588339433e-08	3.49477305470788e-07	Artery_Aorta	ENSG00000163479
ENSG00000143319.12	ISG20L2	-0.0115255991485326	5.86175816925992e-05	0.000321821670210289	Artery_Aorta	ENSG00000143319
ENSG00000132694.14	ARHGEF11	-0.01664845951066	4.37280470289364e-05	0.000249097853870756	Artery_Aorta	ENSG00000132694
ENSG00000162729.9	IGSF8	-0.0166340735874651	3.74146118414764e-08	5.31252439332252e-07	Artery_Aorta	ENSG00000162729
ENSG00000018625.10	ATP1A2	-0.0349777853094328	5.21114969621518e-15	5.01294297025954e-13	Artery_Aorta	ENSG00000018625
ENSG00000132681.12	ATP1A4	-0.0211199000311709	2.31887460811979e-06	1.95529302769461e-05	Artery_Aorta	ENSG00000132681
ENSG00000143318.8	CASQ1	-0.0286959071049196	1.18934541795718e-14	1.0301430384392e-12	Artery_Aorta	ENSG00000143318
ENSG00000162738.5	VANGL2	-0.0491740467871317	3.53771441241065e-33	3.21737437236686e-29	Artery_Aorta	ENSG00000162738
ENSG00000188931.3	C1orf192	-0.0171198260244042	3.20101852853658e-05	0.000190688600563848	Artery_Aorta	ENSG00000188931
ENSG00000203747.5	FCGR3A	0.0119319515908744	9.70130059032462e-05	0.000495387300498075	Artery_Aorta	ENSG00000203747
ENSG00000198929.8	NOS1AP	0.0187652813898669	1.80467072647729e-06	1.57058161932514e-05	Artery_Aorta	ENSG00000198929
ENSG00000239887.3	C1orf226	0.0219602023245424	3.66909866353123e-08	5.23429298752702e-07	Artery_Aorta	ENSG00000239887
ENSG00000162733.12	DDR2	-0.0238618113881258	1.33754209596125e-07	1.62237110551467e-06	Artery_Aorta	ENSG00000162733
ENSG00000143248.8	RGS5	-0.0211417659399593	1.52090289533906e-11	5.59993983063201e-10	Artery_Aorta	ENSG00000143248
ENSG00000185630.14	PBX1	-0.0273939786152842	7.67224618439286e-10	1.76422864535931e-08	Artery_Aorta	ENSG00000185630
ENSG00000143171.8	RXRG	-0.0286213115533344	1.77447837124782e-10	4.79583760692818e-09	Artery_Aorta	ENSG00000143171
ENSG00000143149.8	ALDH9A1	-0.0345001808135847	2.69207289684357e-17	4.84813009115719e-15	Artery_Aorta	ENSG00000143149
ENSG00000143147.10	GPR161	-0.0164150960856141	0.000107407500306982	0.000539976512737339	Artery_Aorta	ENSG00000143147
ENSG00000143178.8	TBX19	0.0159393332315905	1.04375122032078e-07	1.31110434712808e-06	Artery_Aorta	ENSG00000143178
ENSG00000117477.8	CCDC181	0.0238556356615107	5.54561484162952e-07	5.62258574996651e-06	Artery_Aorta	ENSG00000117477
ENSG00000000457.9	SCYL3	-0.017275288235431	6.16182684413688e-05	0.000335762338130634	Artery_Aorta	ENSG00000000457
ENSG00000007933.8	FMO3	0.022642718377074	3.55956347587372e-08	5.10882754678155e-07	Artery_Aorta	ENSG00000007933
ENSG00000094963.9	FMO2	0.0182315569058293	6.46660893590698e-05	0.000349125026872578	Artery_Aorta	ENSG00000094963
ENSG00000117533.10	VAMP4	0.0159095668874267	2.61156629201404e-08	3.87453338380451e-07	Artery_Aorta	ENSG00000117533
ENSG00000135845.5	PIGC	-0.0213134638658001	2.91395375232668e-10	7.46505701423522e-09	Artery_Aorta	ENSG00000135845
ENSG00000152061.17	RABGAP1L	0.0139596724755787	1.64978820359516e-06	1.44896173998998e-05	Artery_Aorta	ENSG00000152061
ENSG00000235750.5	KIAA0040	-0.0149174361719762	2.49751195054592e-05	0.000153263309272873	Artery_Aorta	ENSG00000235750
ENSG00000075391.12	RASAL2	0.0214796637356417	3.42677495189655e-08	4.93895480190541e-07	Artery_Aorta	ENSG00000075391
ENSG00000116194.8	ANGPTL1	-0.0325554235005395	2.04439409329891e-15	2.18738142135376e-13	Artery_Aorta	ENSG00000116194
ENSG00000116199.7	FAM20B	-0.016314541587837	7.65416339543511e-07	7.40540308508347e-06	Artery_Aorta	ENSG00000116199
ENSG00000143337.14	TOR1AIP1	-0.0202624287004586	5.71626730586773e-11	1.76225739027844e-09	Artery_Aorta	ENSG00000143337
ENSG00000135823.9	STX6	0.0286590824637064	4.84639001705962e-12	2.05480158555472e-10	Artery_Aorta	ENSG00000135823
ENSG00000135862.5	LAMC1	-0.0146323358219791	2.89837776810453e-05	0.000175319565094956	Artery_Aorta	ENSG00000135862
ENSG00000143344.11	RGL1	-0.0225205233255372	5.8617681564807e-10	1.39372158167617e-08	Artery_Aorta	ENSG00000143344
ENSG00000198756.6	COLGALT2	-0.0356418792368106	3.39876025817743e-15	3.47303653572973e-13	Artery_Aorta	ENSG00000198756
ENSG00000135842.12	FAM129A	-0.0116091610702676	5.29282179272507e-05	0.000294767714598519	Artery_Aorta	ENSG00000135842
ENSG00000047410.9	TPR	-0.0121756453016789	0.000125896750350659	0.000617958195521077	Artery_Aorta	ENSG00000047410
ENSG00000090104.7	RGS1	0.0175360139806748	5.89110963415048e-05	0.000323335525454324	Artery_Aorta	ENSG00000090104
ENSG00000162630.5	B3GALT2	0.0188733290974299	4.79081818622644e-06	3.67990675630374e-05	Artery_Aorta	ENSG00000162630
ENSG00000162687.12	KCNT2	0.0264802586724898	1.98131050407319e-11	7.03868296066159e-10	Artery_Aorta	ENSG00000162687
ENSG00000000971.11	CFH	0.0162600318350688	9.26840353190491e-05	0.000475685642894522	Artery_Aorta	ENSG00000000971
ENSG00000224818.1	RP11-134G8.8	0.0269790222107611	1.25026030204609e-08	2.02321927348009e-07	Artery_Aorta	ENSG00000224818
ENSG00000174307.5	PHLDA3	0.0280307978396779	4.21254663748853e-14	3.1021056999708e-12	Artery_Aorta	ENSG00000174307
ENSG00000198700.5	IPO9	-0.0139962293957194	3.11617309064478e-06	2.51830431075186e-05	Artery_Aorta	ENSG00000198700
ENSG00000176393.6	RNPEP	0.0151324908592167	0.000167761580793562	0.000793606084019269	Artery_Aorta	ENSG00000176393
ENSG00000143862.3	ARL8A	0.0220028573943389	1.98090364897659e-07	2.28048644501538e-06	Artery_Aorta	ENSG00000143862
ENSG00000228288.2	PCAT6	0.0225696146696806	4.50190815678906e-07	4.65640446405847e-06	Artery_Aorta	ENSG00000228288
ENSG00000159346.8	ADIPOR1	0.0222246046742698	8.3575051527756e-07	8.01765090843014e-06	Artery_Aorta	ENSG00000159346
ENSG00000159388.5	BTG2	-0.0168493779817682	0.000164009625597906	0.000777474870993042	Artery_Aorta	ENSG00000159388
ENSG00000122176.10	FMOD	0.0379808162928916	1.10783591724763e-17	2.23893638875747e-15	Artery_Aorta	ENSG00000122176
ENSG00000188783.5	PRELP	0.0245432503600764	7.92576197506982e-08	1.03356008633619e-06	Artery_Aorta	ENSG00000188783
ENSG00000058668.10	ATP2B4	-0.0162989688353323	0.000104341993876201	0.00052645673415096	Artery_Aorta	ENSG00000058668
ENSG00000143842.10	SOX13	-0.0255047236247658	9.53638341842849e-09	1.60311717188351e-07	Artery_Aorta	ENSG00000143842
ENSG00000143845.10	ETNK2	0.0232898156521803	3.00200971620074e-08	4.389353273953e-07	Artery_Aorta	ENSG00000143845
ENSG00000143850.8	PLEKHA6	-0.0271379506798717	1.23038241067076e-10	3.43769979534417e-09	Artery_Aorta	ENSG00000143850
ENSG00000133056.9	PIK3C2B	-0.0176106050776857	7.55168061014429e-06	5.45936083537021e-05	Artery_Aorta	ENSG00000133056
ENSG00000163531.11	NFASC	0.0278347858590641	1.39831292014247e-11	5.1905946335656e-10	Artery_Aorta	ENSG00000163531
ENSG00000117222.9	RBBP5	-0.0147235071924772	1.85970994663952e-05	0.000118897238029617	Artery_Aorta	ENSG00000117222
ENSG00000133059.12	DSTYK	-0.0191740889396279	6.58214172767503e-08	8.80313057975596e-07	Artery_Aorta	ENSG00000133059
ENSG00000133065.6	SLC41A1	-0.0144433205940941	6.58916022298126e-05	0.00035395816685117	Artery_Aorta	ENSG00000133065
ENSG00000123843.8	C4BPB	0.0298608630955487	4.16248822442768e-12	1.7941113344577e-10	Artery_Aorta	ENSG00000123843
ENSG00000196352.9	CD55	0.0405494630871401	9.15541325440948e-22	4.62577254679039e-19	Artery_Aorta	ENSG00000196352
ENSG00000174059.12	CD34	-0.0332685348621243	3.01361582608083e-14	2.31285477892761e-12	Artery_Aorta	ENSG00000174059
ENSG00000066027.7	PPP2R5A	-0.0267743155919033	3.55502645491134e-12	1.55812954670801e-10	Artery_Aorta	ENSG00000066027
ENSG00000123685.4	BATF3	0.0234286820663032	3.32852101022438e-11	1.09877438575265e-09	Artery_Aorta	ENSG00000123685
ENSG00000116141.11	MARK1	-0.0160192510850587	6.69195540505111e-06	4.91400794761706e-05	Artery_Aorta	ENSG00000116141
ENSG00000162817.6	C1orf115	-0.0266740095263105	1.24142675677425e-09	2.68493594280225e-08	Artery_Aorta	ENSG00000162817
ENSG00000186205.8	MARC1	-0.0244053507840931	1.36426147784265e-07	1.64606712169682e-06	Artery_Aorta	ENSG00000186205
ENSG00000154309.7	DISP1	-0.0295720133584679	1.51483866696074e-10	4.14336849824796e-09	Artery_Aorta	ENSG00000154309
ENSG00000143502.10	SUSD4	-0.0342887696173888	6.24498564905041e-14	4.40271488258054e-12	Artery_Aorta	ENSG00000143502
ENSG00000143815.10	LBR	-0.0169490256679562	2.33490033437345e-07	2.63458450260041e-06	Artery_Aorta	ENSG00000143815
ENSG00000143799.8	PARP1	-0.0206230984357801	1.78834453596837e-09	3.66308544647846e-08	Artery_Aorta	ENSG00000143799
ENSG00000203685.5	C1orf95	-0.0431147600445316	4.40858653621295e-25	6.74678414949252e-22	Artery_Aorta	ENSG00000203685
ENSG00000143772.5	ITPKB	-0.0342319094413163	1.1296867557521e-15	1.30878168155254e-13	Artery_Aorta	ENSG00000143772
ENSG00000163050.12	ADCK3	-0.0265618286239182	1.21620797399665e-09	2.63666350882301e-08	Artery_Aorta	ENSG00000163050
ENSG00000143816.7	WNT9A	-0.0265541015155365	1.22717864257365e-08	1.99474104823701e-07	Artery_Aorta	ENSG00000143816
ENSG00000143774.12	GUK1	0.0189944091267427	1.47898224363239e-06	1.32062876924053e-05	Artery_Aorta	ENSG00000143774
ENSG00000168159.9	RNF187	0.0144993436273432	3.88739768430659e-05	0.00022489782595373	Artery_Aorta	ENSG00000168159
ENSG00000069248.9	NUP133	-0.0136478175744597	0.000175823206844756	0.000826619063158777	Artery_Aorta	ENSG00000069248
ENSG00000135776.4	ABCB10	-0.0277226352560038	6.24675318055888e-10	1.47629616212668e-08	Artery_Aorta	ENSG00000135776
ENSG00000135801.5	TAF5L	-0.0203921711251681	2.81769718545009e-08	4.14988616244144e-07	Artery_Aorta	ENSG00000135801
ENSG00000119280.12	C1orf198	0.0299125576019476	1.7612846572468e-14	1.44959306021096e-12	Artery_Aorta	ENSG00000119280
ENSG00000212916.3	MAP10	-0.0166107730349968	1.47678251123238e-06	1.31931223461718e-05	Artery_Aorta	ENSG00000212916
ENSG00000143674.6	MLK4	-0.0206358824714336	5.67348194343085e-06	4.27308335689705e-05	Artery_Aorta	ENSG00000143674
ENSG00000133019.7	CHRM3	-0.0234992708216862	1.19751658895979e-06	1.09675877324217e-05	Artery_Aorta	ENSG00000133019
ENSG00000180875.4	GREM2	-0.034098545733217	2.53949778410411e-13	1.4942801160465e-11	Artery_Aorta	ENSG00000180875
ENSG00000185220.7	PGBD2	-0.0164269693778488	2.96786390917516e-05	0.000179046357028149	Artery_Aorta	ENSG00000185220
ENSG00000189292.11	FAM150B	-0.0284354559059895	6.54671698795187e-10	1.53649335863041e-08	Artery_Aorta	ENSG00000189292
ENSG00000151692.10	RNF144A	-0.0241878133956093	1.15451405359194e-08	1.88844029863164e-07	Artery_Aorta	ENSG00000151692
ENSG00000235092.1	AC011747.7	-0.0182463581846123	8.35331347835083e-06	5.97007539716005e-05	Artery_Aorta	ENSG00000235092
ENSG00000134313.10	KIDINS220	-0.0162079394652227	2.00148539728099e-05	0.000126362436276098	Artery_Aorta	ENSG00000134313
ENSG00000134330.14	IAH1	0.0192253332931434	2.14843231903196e-09	4.28015722353475e-08	Artery_Aorta	ENSG00000134330
ENSG00000143870.8	PDIA6	0.0255808706271374	4.59064826489242e-11	1.45723038900747e-09	Artery_Aorta	ENSG00000143870
ENSG00000134318.9	ROCK2	-0.014675984680619	4.63099213274332e-06	3.56896041924323e-05	Artery_Aorta	ENSG00000134318
ENSG00000169016.12	E2F6	-0.0120798190891606	9.58179058336745e-06	6.69804722985667e-05	Artery_Aorta	ENSG00000169016
ENSG00000162981.12	FAM84A	-0.0364969902444349	3.12527411800945e-16	4.08961229730028e-14	Artery_Aorta	ENSG00000162981
ENSG00000143867.5	OSR1	-0.028806031788244	5.06883711452713e-11	1.5923502292942e-09	Artery_Aorta	ENSG00000143867
ENSG00000228784.3	LINC00954	-0.0296643650856036	1.50743012849186e-12	7.43052753580988e-11	Artery_Aorta	ENSG00000228784
ENSG00000084676.11	NCOA1	-0.0270369214732717	3.32615185595236e-10	8.38793227238273e-09	Artery_Aorta	ENSG00000084676
ENSG00000138031.10	ADCY3	-0.0149469202475361	8.42996151729122e-06	6.01216255806138e-05	Artery_Aorta	ENSG00000138031
ENSG00000143970.12	ASXL2	-0.0127192701889751	5.2274328657258e-05	0.000291661890781247	Artery_Aorta	ENSG00000143970
ENSG00000171303.5	KCNK3	-0.0198419076815721	9.74926916525488e-07	9.16905154326893e-06	Artery_Aorta	ENSG00000171303
ENSG00000119777.14	TMEM214	0.0314962176092383	1.26240635662619e-13	8.08517930305416e-12	Artery_Aorta	ENSG00000119777
ENSG00000228474.1	OST4	0.0144232120828318	0.000102781118697728	0.00051973471448234	Artery_Aorta	ENSG00000228474
ENSG00000176714.9	CCDC121	-0.0231994200505143	1.63006125364101e-08	2.55284321666797e-07	Artery_Aorta	ENSG00000176714
ENSG00000226833.1	AC097724.3	0.0142515358981721	0.000168568639397479	0.000797009353262478	Artery_Aorta	ENSG00000226833
ENSG00000163806.11	SPDYA	0.0150676334194357	6.92420419989152e-07	6.8004508742887e-06	Artery_Aorta	ENSG00000163806
ENSG00000115295.15	CLIP4	0.0295982602278899	4.68155277247672e-12	1.98955054622848e-10	Artery_Aorta	ENSG00000115295
ENSG00000235997.2	AC109642.1	0.0149655033005672	0.000195473154015887	0.00090746840183639	Artery_Aorta	ENSG00000235997
ENSG00000158089.10	GALNT14	0.0180728863978217	3.16829026758615e-05	0.000189316792631815	Artery_Aorta	ENSG00000158089
ENSG00000013016.10	EHD3	0.020492428302261	3.11885810998257e-07	3.38218187166211e-06	Artery_Aorta	ENSG00000013016
ENSG00000018699.7	TTC27	-0.0198444997049014	1.16970139961613e-05	7.93277358598727e-05	Artery_Aorta	ENSG00000018699
ENSG00000260025.1	RP11-490M8.1	0.0129424984411909	7.92846981025063e-05	0.00041499550324791	Artery_Aorta	ENSG00000260025
ENSG00000150938.5	CRIM1	0.020354722861344	8.61094416300252e-10	1.94806546493598e-08	Artery_Aorta	ENSG00000150938
ENSG00000171055.10	FEZ2	0.0202753945445971	3.34625965001231e-09	6.27740784199139e-08	Artery_Aorta	ENSG00000171055
ENSG00000115816.9	CEBPZ	-0.013058269338096	3.68656241415753e-05	0.000215057356482076	Artery_Aorta	ENSG00000115816
ENSG00000115841.15	RMDN2	-0.02373922265029	1.41195155590578e-09	2.98975399887895e-08	Artery_Aorta	ENSG00000115841
ENSG00000119787.9	ATL2	-0.0196781250312398	6.16440144890011e-06	4.58961514343201e-05	Artery_Aorta	ENSG00000119787
ENSG00000188010.8	MORN2	0.0162843559398625	8.66398692703856e-06	6.15583039905876e-05	Artery_Aorta	ENSG00000188010
ENSG00000138050.10	THUMPD2	0.0249743762499637	9.94108322322036e-09	1.65888406190051e-07	Artery_Aorta	ENSG00000138050
ENSG00000152527.9	PLEKHH2	0.0144479778265062	7.66856476075224e-06	5.53067107190018e-05	Artery_Aorta	ENSG00000152527
ENSG00000138095.14	LRPPRC	-0.0194429233036524	3.3515546191706e-06	2.680801537735e-05	Artery_Aorta	ENSG00000138095
ENSG00000143919.10	CAMKMT	-0.0326447699533985	3.00550915033607e-14	2.31285477892761e-12	Artery_Aorta	ENSG00000143919
ENSG00000170577.7	SIX2	-0.028278118671142	2.47821992443359e-11	8.50497022745708e-10	Artery_Aorta	ENSG00000170577
ENSG00000116016.9	EPAS1	-0.0183773386991521	2.70021828587714e-06	2.22523431459578e-05	Artery_Aorta	ENSG00000116016
ENSG00000179915.16	NRXN1	-0.0298946212555735	1.02562657683001e-10	2.94244823437872e-09	Artery_Aorta	ENSG00000179915
ENSG00000068912.9	ERLEC1	0.0207913060620547	8.25748092874054e-12	3.26511566549699e-10	Artery_Aorta	ENSG00000068912
ENSG00000115306.11	SPTBN1	-0.0217437609302412	8.10406689199769e-07	7.80347230481249e-06	Artery_Aorta	ENSG00000115306
ENSG00000115355.11	CCDC88A	-0.0167912715807143	2.87417432577576e-06	2.34537266987597e-05	Artery_Aorta	ENSG00000115355
ENSG00000163001.7	CCDC104	0.0242739290240505	6.63567798850431e-08	8.85519786741782e-07	Artery_Aorta	ENSG00000163001
ENSG00000115392.7	FANCL	-0.0275487670385322	2.46429035013975e-09	4.81967496545074e-08	Artery_Aorta	ENSG00000115392
ENSG00000115464.10	USP34	-0.0127077403137975	2.55406928083394e-05	0.000156259556505512	Artery_Aorta	ENSG00000115464
ENSG00000173163.6	COMMD1	0.0180003380643512	1.48669281921369e-07	1.77904313741302e-06	Artery_Aorta	ENSG00000173163
ENSG00000115504.10	EHBP1	-0.0240093495597141	1.22556413059344e-07	1.50518473810696e-06	Artery_Aorta	ENSG00000115504
ENSG00000179833.4	SERTAD2	0.0232104292806107	6.97848365244298e-08	9.25832524830674e-07	Artery_Aorta	ENSG00000179833
ENSG00000011523.9	CEP68	-0.0272625360233516	1.61192888331022e-10	4.39570831462214e-09	Artery_Aorta	ENSG00000011523
ENSG00000169604.15	ANTXR1	0.0206988692821149	6.19889078488506e-07	6.16129095553412e-06	Artery_Aorta	ENSG00000169604
ENSG00000198380.8	GFPT1	0.0279188284346586	1.23821987744309e-11	4.71929395664123e-10	Artery_Aorta	ENSG00000198380
ENSG00000144031.7	ANKRD53	-0.0200685407470217	1.20458489767568e-05	8.1299423761866e-05	Artery_Aorta	ENSG00000144031
ENSG00000135636.9	DYSF	-0.0284295523040679	6.13232526105437e-10	1.45235500225675e-08	Artery_Aorta	ENSG00000135636
ENSG00000163013.7	FBXO41	0.0173719316849097	3.55749624633027e-05	0.000208665911720417	Artery_Aorta	ENSG00000163013
ENSG00000116127.13	ALMS1	-0.0144169468980141	6.97110126902526e-05	0.000371151175272728	Artery_Aorta	ENSG00000116127
ENSG00000163017.9	ACTG2	-0.0227222584108937	1.47655161027928e-07	1.76923565476745e-06	Artery_Aorta	ENSG00000163017
ENSG00000005448.12	WDR54	0.0278804182253837	1.03818375740934e-11	4.04358123415815e-10	Artery_Aorta	ENSG00000005448
ENSG00000115275.7	MOGS	0.0268783740597299	4.24593095323784e-11	1.36447417152726e-09	Artery_Aorta	ENSG00000115275
ENSG00000115317.7	HTRA2	0.0211272705005076	1.38127472422945e-08	2.20000052180468e-07	Artery_Aorta	ENSG00000115317
ENSG00000115318.7	LOXL3	0.0284073599127653	3.95894180902979e-10	9.71783975228649e-09	Artery_Aorta	ENSG00000115318
ENSG00000159399.5	HK2	0.0202214441692498	7.45861412636602e-06	5.40296262910162e-05	Artery_Aorta	ENSG00000159399
ENSG00000034510.4	TMSB10	0.0149102388173946	3.42669933116866e-05	0.00020203641534725	Artery_Aorta	ENSG00000034510
ENSG00000152284.4	TCF7L1	0.0249008692415069	4.0966704185224e-10	1.00019245963093e-08	Artery_Aorta	ENSG00000152284
ENSG00000153561.8	RMND5A	-0.018950553805053	9.80024080011154e-07	9.20746797072463e-06	Artery_Aorta	ENSG00000153561
ENSG00000231259.3	AC125232.1	-0.0196978633830869	3.50810228979935e-05	0.000206101009525712	Artery_Aorta	ENSG00000231259
ENSG00000222041.6	LINC00152	0.0187570030382667	1.16705349691972e-05	7.91776801770712e-05	Artery_Aorta	ENSG00000222041
ENSG00000211594.2	IGKJ4	0.0249472387730427	4.09594186855754e-09	7.52536228759526e-08	Artery_Aorta	ENSG00000211594
ENSG00000211598.2	IGKV4-1	0.0177133678599378	7.83795653179344e-05	0.000410967400855552	Artery_Aorta	ENSG00000211598
ENSG00000243466.1	IGKV1-5	0.0210574466105706	8.25313350409045e-07	7.93845823933904e-06	Artery_Aorta	ENSG00000243466
ENSG00000241351.1	IGKV3-11	0.0216901219216295	8.01806115765573e-07	7.72869710633811e-06	Artery_Aorta	ENSG00000241351
ENSG00000239951.1	IGKV3-20	0.0237393037761061	1.66214528443858e-08	2.59286111309206e-07	Artery_Aorta	ENSG00000239951
ENSG00000172005.6	MAL	-0.0262979231897719	3.20625817538828e-08	4.64898680552414e-07	Artery_Aorta	ENSG00000172005
ENSG00000163067.10	ZNF2	-0.0149438592450542	2.05688166581166e-05	0.000129330965717937	Artery_Aorta	ENSG00000163067
ENSG00000233757.2	AC092835.2	-0.0167228192710107	8.46918587861775e-05	0.000439252985304187	Artery_Aorta	ENSG00000233757
ENSG00000115041.8	KCNIP3	-0.0332700210427288	8.1638923563016e-15	7.49964838731161e-13	Artery_Aorta	ENSG00000115041
ENSG00000144028.10	SNRNP200	-0.0202454384612882	2.3196249788624e-07	2.62059992177194e-06	Artery_Aorta	ENSG00000144028
ENSG00000158158.7	CNNM4	-0.0193556682408542	3.1043786554748e-05	0.000185986638222764	Artery_Aorta	ENSG00000158158
ENSG00000168758.6	SEMA4C	-0.0167372541341674	4.44399448340746e-05	0.000252757397306749	Artery_Aorta	ENSG00000168758
ENSG00000075568.12	TMEM131	-0.012258666581344	0.000172003417571906	0.000811561650380127	Artery_Aorta	ENSG00000075568
ENSG00000170500.8	LONRF2	-0.0223396697076683	5.03518998666909e-09	9.00541501155596e-08	Artery_Aorta	ENSG00000170500
ENSG00000115526.6	CHST10	-0.0196087506202996	1.31587354978654e-07	1.60203641211964e-06	Artery_Aorta	ENSG00000115526
ENSG00000071051.9	NCK2	0.023401491711651	1.34598758026955e-07	1.6292212577703e-06	Artery_Aorta	ENSG00000071051
ENSG00000119147.5	C2orf40	0.0155485439552393	6.05700909839629e-05	0.000331042483445703	Artery_Aorta	ENSG00000119147
ENSG00000198075.5	SULT1C4	-0.0280759919047228	1.4030359732759e-09	2.98141256502529e-08	Artery_Aorta	ENSG00000198075
ENSG00000204588.5	AC013268.5	-0.0171300612666598	1.18199475922686e-05	7.99527804967547e-05	Artery_Aorta	ENSG00000204588
ENSG00000172965.10	MIR4435-1HG	0.0241042850726186	2.68715289725014e-07	2.96941822892362e-06	Artery_Aorta	ENSG00000172965
ENSG00000271590.1	RP11-181E10.3	0.0166776161420069	3.77259034839132e-05	0.000219372269331489	Artery_Aorta	ENSG00000271590
ENSG00000153214.5	TMEM87B	0.0258693326698947	2.37348670960221e-09	4.65364430818183e-08	Artery_Aorta	ENSG00000153214
ENSG00000144152.8	FBLN7	-0.0213031236322643	2.75204533454801e-06	2.26297254023932e-05	Artery_Aorta	ENSG00000144152
ENSG00000144136.6	SLC20A1	0.0201052912595727	1.84665210985715e-08	2.84891901833687e-07	Artery_Aorta	ENSG00000144136
ENSG00000240356.2	RPL23AP7	0.0162113102037438	6.2587182843652e-05	0.000340023377760808	Artery_Aorta	ENSG00000240356
ENSG00000115084.8	SLC35F5	0.0323593216991398	1.33878512353443e-15	1.49393635656244e-13	Artery_Aorta	ENSG00000115084
ENSG00000125629.10	INSIG2	0.02241771240047	9.15644467536096e-07	8.66978512233943e-06	Artery_Aorta	ENSG00000125629
ENSG00000115107.15	STEAP3	0.0276647717352404	1.13953208349372e-10	3.23086097280372e-09	Artery_Aorta	ENSG00000115107
ENSG00000074047.16	GLI2	-0.0281125370866919	1.28489281086818e-11	4.86894069518362e-10	Artery_Aorta	ENSG00000074047
ENSG00000236859.2	AC018737.1	-0.0227055584868732	3.90133338341876e-09	7.19689177596387e-08	Artery_Aorta	ENSG00000236859
ENSG00000136732.10	GYPC	0.0201246266547751	6.56359595319452e-06	4.83732766582882e-05	Artery_Aorta	ENSG00000136732
ENSG00000136002.12	ARHGEF4	-0.0287411012618198	5.09979898744427e-11	1.59927073189968e-09	Artery_Aorta	ENSG00000136002
ENSG00000152102.13	FAM168B	-0.0108800329303528	3.98231146826326e-05	0.00022987706536414	Artery_Aorta	ENSG00000152102
ENSG00000163040.10	CCDC74A	0.0152276235750672	8.43310749395153e-05	0.00043781335004985	Artery_Aorta	ENSG00000163040
ENSG00000121966.6	CXCR4	0.0168479800438323	1.66364036040853e-05	0.000107917098842621	Artery_Aorta	ENSG00000121966
ENSG00000169554.12	ZEB2	-0.0301875049463279	6.25249619431096e-12	2.54992496139736e-10	Artery_Aorta	ENSG00000169554
ENSG00000226674.4	TEX41	0.0164659348469759	1.23669010398598e-05	8.3342557619122e-05	Artery_Aorta	ENSG00000226674
